x y z
0.2826913330 0.3359830566 0.3810700928 
0.7587295410 0.8541090088 0.9639327881 
0.3487124268 0.4381633301 0.2188076904 
0.4624733154 0.2937743408 0.7148084473 
0.0305723877 0.5316948730 0.5837040771 
0.9787881104 0.7842717041 0.9376537354 
0.4932928223 0.5413371826 0.1887621826 
0.5021452881 0.5599699463 0.4849040283 
0.4343859375 0.5677757324 0.4707985107 
0.6466000977 0.3407234131 0.8962707764 
0.8171813232 0.4436556885 0.5820413330 
0.9294848389 0.6153348877 0.5076933838 
0.3435772461 0.4680561768 0.6597280762 
0.0718756104 0.0241663330 0.9189128418 
0.9197442627 0.3176442383 0.6660687500 
0.1692295898 0.0363345947 0.9068191895 
0.9369477051 0.6937420166 0.5597295166 
0.9738303955 0.3945642090 0.4778518311 
0.4542670410 0.2129438721 0.5158514160 
0.6623832764 0.6122706543 0.3861513184 
0.4791172363 0.1410725830 0.1545884766 
0.6553613281 0.4176085205 0.6091736572 
0.1455893066 0.1096690674 0.5127738770 
0.3931447754 0.3510825684 0.3932079834 
0.4741524414 0.1816337402 0.0886875732 
0.8677672363 0.6791365723 0.2433051025 
0.9558071777 0.5812257324 0.8174104492 
0.8919125244 0.6758240479 0.6111767334 
0.9870333984 0.5824207031 0.5608307861 
0.9211554199 0.6880636475 0.7972334473 
0.0175326904 0.4110594238 0.4291034912 
0.4895683350 0.3798170898 0.5697975830 
0.8171019287 0.7263820068 0.3564738037 
0.3050353271 0.6312528076 0.3853830811 
0.9484354736 0.4008166260 0.5438872314 
0.4767568848 0.2054250732 0.6330391602 
0.0402411133 0.4771208008 0.5362980469 
0.8556024170 0.5512684326 0.5648027588 
0.3367831055 0.3523781982 0.6422754150 
0.2502773926 0.5032336670 0.6883078613 
0.0085855713 0.6474219482 0.5994773682 
0.6287093750 0.6629585205 0.5581763428 
0.4934994141 0.7699544189 0.7371938477 
0.5798664063 0.2310412109 0.5548846191 
0.3859822021 0.6049025635 0.6307486572 
0.8327568359 0.9462615234 0.5444798096 
0.1297840820 0.6614857178 0.4587978760 
0.2665320313 0.6451071533 0.5510475830 
0.9165254639 0.4058335205 0.7446046631 
0.4602072266 0.3129163818 0.6521387451 
0.5452744385 0.2617604492 0.6026746338 
0.6406312744 0.4488351318 0.5390166992 
0.5275234619 0.8758716553 0.8002572998 
0.3540823975 0.5267884766 0.8843940186 
0.8494872559 0.0591082031 0.4563986084 
0.7236605957 0.7119713623 0.7075780273 
0.5671138184 0.2748742920 0.6633666504 
0.8690232178 0.3421514160 0.7634571289 
0.9711140137 0.4539757080 0.6608657227 
0.5507351074 0.3530051270 0.5662949219 
0.4887681641 0.0869416992 0.5338135742 
0.6891448975 0.6238352295 0.7765817383 
0.6776253662 0.2893145264 0.7171421143 
0.4405897705 0.7268582764 0.7210205566 
0.7898287109 0.2922144043 0.3426816895 
0.5421738281 0.4718877441 0.5921456299 
0.8964383789 0.4295602539 0.5861921631 
0.8419324951 0.3986583252 0.7509420410 
0.3161043213 0.4924399414 0.4730114990 
0.9942682861 0.5743155273 0.7095961182 
0.5374407715 0.8416363770 0.3057357178 
0.0142804932 0.3616468262 0.5246739258 
0.4343087646 0.3328592529 0.4369220215 
0.8821656250 0.5174388916 0.7607897217 
0.7734159668 0.4238856934 0.7495613525 
0.1718739990 0.1089640381 0.6618003418 
0.9509532471 0.6199694092 0.7034610352 
0.7751077148 0.6669038818 0.7159338135 
0.8020632568 0.5339533691 0.8558157959 
0.9478325684 0.6860359131 0.7255623047 
0.4837961670 0.3428771484 0.7631335205 
0.6996535889 0.4823558105 0.6356443604 
0.0685747803 0.6629247803 0.6114188965 
0.0420214111 0.9115355713 0.8508541016 
0.8731634033 0.4340720947 0.7056435791 
0.6529188965 0.5256538574 0.7306761963 
0.8696201172 0.4905411133 0.5765046387 
0.8969974121 0.6307492432 0.6593677002 
0.9716829834 0.4483970703 0.5277624756 
0.8869644287 0.6550656738 0.7168059326 
0.7296554199 0.5622235107 0.7564904053 
0.8341687500 0.6895511475 0.7362858398 
0.7468857422 0.6046617187 0.6909087646 
0.8373539307 0.6684333008 0.6659389404 
0.7845155762 0.5679366699 0.7360154785 
0.7719182861 0.4980733398 0.7480374023 
0.8425454346 0.5801039795 0.7694870605 
0.9229229248 0.5167061523 0.8136252930 
0.6879870117 0.5807746826 0.7118517578 
0.7855447510 0.5605109131 0.6683182373 
0.8280399170 0.5038425537 0.6263192383 
0.8661952393 0.5200770508 0.8405704590 
0.8435216797 0.5883069336 0.8373458008 
0.7508473877 0.6293047119 0.7624091797 
0.5095123779 0.7381826416 0.3797339111 
0.0258802979 0.5514099365 0.6555872314 
0.4294394043 0.2411724609 0.7391411865 
0.8873257080 0.5376783691 0.6215733154 
0.8836022461 0.4591787842 0.7850134277 
0.9899526611 0.6070825684 0.7654362793 
0.9939801025 0.5335938477 0.7844114502 
0.3835305664 0.5842031250 0.5145723389 
0.8532136475 0.7380676270 0.6966500732 
0.9106252441 0.4801417969 0.6422551270 
0.0394545898 0.4791638916 0.8229631104 
0.7934011475 0.5098302734 0.5693699219 
0.4737460937 0.5496836914 0.6228316162 
0.7058493408 0.6476658203 0.7162602295 
0.0229840820 0.5318526367 0.5065473389 
0.9666307129 0.7390958008 0.3197029053 
0.8575374023 0.6131657227 0.6133748047 
0.7820897461 0.6117747070 0.8648114014 
0.7932611816 0.7081553467 0.7813613525 
0.3694623047 0.2171429688 0.0562341064 
0.7411803711 0.4636046387 0.6924880859 
0.8065361084 0.6432954102 0.7782396973 
0.8688159424 0.6428259521 0.7801702881 
0.8581565918 0.4387538330 0.6355341309 
0.7904422119 0.6637541504 0.6114760254 
0.4593974609 0.4332023437 0.5911554199 
0.4959515381 0.4745343506 0.6383909180 
0.6995531006 0.3469496826 0.6941406006 
0.6840183594 0.4475143311 0.6983518799 
0.4202652100 0.3860353271 0.5514700195 
0.8263246338 0.4760961182 0.5232534180 
0.1301066406 0.1244053711 0.4493758545 
0.6954594971 0.4738697754 0.5577885254 
0.1026644043 0.8228772949 0.5517979492 
0.3801944824 0.4359276611 0.5748185059 
0.9749915771 0.0075531494 0.7262129150 
0.6792757813 0.8025813232 0.8003255371 
0.8440853760 0.5587369141 0.9008779785 
0.5261848633 0.3550113281 0.6474805664 
0.3957082764 0.8714845947 0.7562118164 
0.2508438965 0.6315775635 0.4156367920 
0.0674966064 0.3944664551 0.0780542969 
0.2884193848 0.3448951172 0.5948081055 
0.5205901611 0.5148325928 0.6843504883 
0.6990139648 0.3561137939 0.5911627930 
0.0986840576 0.1072119873 0.8348968018 
0.7981489746 0.8108085205 0.7920233398 
0.5027993896 0.6062607422 0.1841478271 
0.0740424805 0.4408335693 0.6534150879 
0.8405517334 0.5403408447 0.4125036621 
0.8426825195 0.7618315186 0.1547862305 
0.7813285645 0.4452693604 0.4750397217 
0.4108454346 0.6895803223 0.8144389648 
0.8821157471 0.7976479980 0.7238551025 
0.2798229736 0.7953654785 0.7198105957 
0.8402432373 0.2155972656 0.0780447510 
0.0374329102 0.1872930664 0.9844850830 
0.5877241455 0.5933838623 0.0163435791 
0.4964707031 0.7344141602 0.0267660645 
0.7371037354 0.7350944580 0.9460594238 
0.2431340088 0.4714769287 0.2073726807 
0.5430160645 0.4206266602 0.5433501465 
0.3917338379 0.7373317383 0.3768194092 
0.8929112061 0.7167906982 0.7450226318 
0.6182105713 0.2528844727 0.6304827148 
0.2610143799 0.5650983887 0.3930131836 
0.0184974365 0.3435813965 0.6615123535 
0.2029069092 0.0820736084 0.0218338623 
0.9271954102 0.3319443115 0.7289592773 
0.4876321533 0.6945048584 0.6223650146 
0.7267874512 0.5672867187 0.2794176514 
0.8113824463 0.5082559814 0.4650948730 
0.7698060547 0.3093825928 0.4627503662 
0.6617994873 0.9120050781 0.7281304932 
0.6326614014 0.6018083740 0.5821843018 
0.6193761719 0.4079621826 0.6826574707 
0.0885863525 0.3184080811 0.4352838135 
0.7401968262 0.2931036865 0.5849463623 
0.4819440186 0.8182629639 0.5860265137 
0.5202471436 0.7605653809 0.6369082764 
0.3206354736 0.7560041504 0.6131372559 
0.1406562012 0.9148223145 0.3036923828 
0.7932621826 0.8957752441 0.8285024902 
0.4205781494 0.5343772705 0.5535252686 
0.8990902588 0.7687095947 0.7807330078 
0.8464396729 0.7575259766 0.4016170410 
0.0268626709 0.6270470215 0.6644378662 
0.4015363281 0.7986342773 0.4016537598 
0.4634412109 0.7872051270 0.3764345459 
0.9713331787 0.5762970215 0.4294208740 
0.9407858887 0.4843788818 0.5884689209 
0.9102557861 0.8719423096 0.0802128662 
0.0761430176 0.5147054688 0.6549841309 
0.2952689941 0.7288291992 0.7318153809 
0.6324502930 0.7932517578 0.7634290771 
0.6619726318 0.4854910400 0.7943213379 
0.5119362061 0.3167197998 0.6081107422 
0.6512823730 0.6529508301 0.8940412598 
0.2659857178 0.6143998535 0.4831601563 
0.7759069824 0.3636926514 0.8619381348 
0.7599902344 0.4351278564 0.5380922852 
0.7556908691 0.3624703125 0.5548538330 
0.4501682129 0.6312996826 0.2929658691 
0.9490953125 0.7887392822 0.6303373047 
0.3908532959 0.4067202148 0.2594427979 
0.5912233643 0.4881610352 0.7075814209 
0.5973673096 0.9324859863 0.0763021729 
0.4736080322 0.4609650879 0.7101135986 
0.3727523438 0.6625058838 0.5959510254 
0.6745685303 0.5612624023 0.4951636963 
0.7522771973 0.7334668945 0.0907863281 
0.7036726318 0.4142666992 0.5669321777 
0.6540511719 0.7696567383 0.8487901367 
0.5649518799 0.7760883301 0.5830396240 
0.5724455566 0.3377797119 0.4946339600 
0.7934277344 0.3406776123 0.7660408691 
0.6404770508 0.1426516357 0.3512498779 
0.6297157471 0.7942539062 0.0965803467 
0.6789548584 0.3070725098 0.8373827881 
0.1983643555 0.6175315430 0.6152208740 
0.0796619141 0.3742099854 0.2734307617 
0.3586804443 0.5554767822 0.5707905273 
0.8803074951 0.3694793945 0.6949253662 
0.2045649658 0.3179762207 0.5062152832 
0.6969876709 0.8091848633 0.0021372314 
0.9454067139 0.5140562500 0.4098294189 
0.7847331055 0.4841770508 0.4149363037 
0.6569921143 0.5302962158 0.5524676758 
0.7138283447 0.4154160156 0.6411486328 
0.9871069824 0.7326057617 0.2093912842 
0.5455212891 0.3525822266 0.7468135986 
0.9605548340 0.7413577881 0.7767248535 
0.8006449707 0.8276707031 0.3085354492 
0.0195095947 0.3408036377 0.8697190674 
0.6367396729 0.5379677490 0.0235248779 
0.4736129150 0.7193660400 0.8423088867 
0.4937947754 0.4186456055 0.6681528320 
0.8346038574 0.3800164795 0.5773580811 
0.3385117432 0.3250450195 0.7471309082 
0.7293205566 0.6914955566 0.5912134766 
0.8765326172 0.4000768555 0.8072291992 
0.9179596924 0.5463313965 0.5417424072 
0.7135375732 0.6666598145 0.4693025635 
0.0473510742 0.5924026611 0.6058531494 
0.3809838379 0.8545436035 0.4241726074 
0.5899017334 0.3813623779 0.6347251709 
0.4739023437 0.4280800781 0.0696010010 
0.7087065674 0.4344849854 0.7666439697 
0.5838455811 0.4716895508 0.5388452148 
0.8781381836 0.9823988281 0.5976465576 
0.4602927979 0.3773658447 0.6322991211 
0.0595811523 0.9474372070 0.1795559570 
0.2164516357 0.9429141846 0.8597268799 
0.5133744385 0.5453812256 0.2805080078 
0.7410254150 0.3840852539 0.2554578369 
0.1800876465 0.5388301758 0.8370455078 
0.9535013428 0.4154736328 0.6067600098 
0.6105503418 0.4815403564 0.2707694092 
0.6790622070 0.4931829834 0.4963156494 
0.3554573242 0.5613009033 0.7288407715 
0.0752240723 0.3935628418 0.4408506836 
0.6561519531 0.3071144531 0.9582791016 
0.2009246826 0.5667092529 0.2913975098 
0.3270841553 0.6019361328 0.6046588867 
0.3778876465 0.5584083008 0.4294153564 
0.3791315430 0.5977238037 0.9079441406 
0.7403501953 0.5532557373 0.8774494385 
0.0949113281 0.6151007080 0.0368152832 
0.0101561768 0.6931069580 0.3685104248 
0.3555394043 0.2455255859 0.8470723633 
0.8263187744 0.5063656982 0.1362928467 
0.4549330811 0.4916458984 0.0941354980 
0.7258653564 0.3331322754 0.2005547607 
0.1614073486 0.6767050293 0.6483043701 
0.5866805664 0.5301573730 0.9837293213 
0.7047739502 0.3710520264 0.5112227295 
0.9973124756 0.2658281494 0.8356749023 
0.7457485107 0.7416172119 0.8830467285 
0.6924198486 0.3333892334 0.3954400879 
0.3935087402 0.2900256836 0.0213185547 
0.4700324707 0.5804184082 0.6934909180 
0.2192870117 0.5168713623 0.0386031494 
0.7287119629 0.1132916504 0.6689855225 
0.0433302979 0.0888496826 0.1708430176 
0.8409678467 0.5429560059 0.3508833496 
0.6702869141 0.7006215088 0.2814166748 
0.0257173828 0.6755464600 0.4966608643 
0.9434910889 0.6391082275 0.6031150391 
0.9694842529 0.6807264160 0.2557656006 
0.2214367432 0.6344348877 0.8294173828 
0.6515292236 0.4148522461 0.4778194092 
0.4546544678 0.6087556885 0.9112791260 
0.7635663086 0.3682133057 0.0293549316 
0.2923072021 0.0182534912 0.6775270264 
0.9253836914 0.9843225342 0.2456448242 
0.5959628418 0.7374017090 0.8736738037 
0.8705940674 0.4817329590 0.2285589111 
0.7274440430 0.9970808838 0.4767838867 
0.4762956299 0.3018851807 0.2076143555 
0.1885226318 0.8705046631 0.1438543701 
0.7723211426 0.8987336914 0.0656562988 
0.5925601807 0.0185513672 0.9066215332 
0.3232895752 0.4185893799 0.1536614014 
0.4600622070 0.6416876709 0.5741169189 
0.2599065674 0.0119828613 0.3812760254 
0.4992266357 0.2743895752 0.8695297607 
0.9829828857 0.1197906006 0.2657504883 
0.7881574707 0.0901307861 0.9431067871 
0.2008210205 0.5017073242 0.3958578857 
0.9383390381 0.0074801270 0.6552439453 
0.6062247803 0.4944055420 0.8195237549 
0.3888270264 0.9655332764 0.1135665039 
0.3535924316 0.6139891357 0.7955832031 
0.6224760498 0.6713752686 0.3814701904 
0.3399917725 0.6360871338 0.5491551758 
0.2874293945 0.3343085937 0.7033780518 
0.2166037354 0.5566831543 0.1713392578 
0.6970735840 0.8677603027 0.5068269287 
0.4164695068 0.3393602295 0.7421083740 
0.1806547119 0.6583118652 0.7777306885 
0.6750048828 0.8163122314 0.7122678467 
0.1927431641 0.3976108643 0.8565742676 
0.5606169189 0.5234100098 0.1103832764 
0.8018968750 0.7262212891 0.2561246826 
0.5036424072 0.9139249756 0.9675112793 
0.5491791016 0.5706419922 0.2312854980 
0.4864967285 0.9118274414 0.5031683350 
0.5583101318 0.5623370361 0.3949897705 
0.3643868164 0.6419047119 0.2561023926 
0.2801447510 0.5574871826 0.5859686279 
0.1174768799 0.4147022949 0.6198803223 
0.8089180908 0.5825283203 0.2416963867 
0.7361362549 0.8070908447 0.8001677490 
0.7869696045 0.1860966553 0.0968685059 
0.6114717529 0.6992560791 0.9235975098 
0.9133572998 0.6953206299 0.8700430176 
0.3331319092 0.2635375977 0.0413953857 
0.8368149414 0.0641325928 0.0976221924 
0.5584879883 0.0977061279 0.7152985840 
0.3392799805 0.2205383545 0.4402225342 
0.2598012695 0.5935133301 0.3059951416 
0.5481270752 0.5058609863 0.2420163086 
0.6992800781 0.3823141846 0.4432489014 
0.3347849365 0.2131157715 0.5059874756 
0.3667476563 0.6651552734 0.0963235596 
0.3141848145 0.6449891602 0.6502952881 
0.5840825195 0.4870252197 0.4129160400 
0.7997947998 0.7959221924 0.4282140625 
0.2162538086 0.0689457764 0.2303506348 
0.6528480225 0.7803088379 0.6595750977 
0.8550753174 0.7073821045 0.9546848877 
0.6236406982 0.7756840332 0.3718790527 
0.7232476318 0.7303474854 0.4434247070 
0.3187117676 0.4375159424 0.9405094727 
0.2403458496 0.0626809326 0.8517373779 
0.5039205322 0.2446395264 0.0419768799 
0.9508938232 0.6723269287 0.4043949707 
0.5338505859 0.4546989990 0.7209790527 
0.3065456787 0.7201214600 0.1794992187 
0.3265482666 0.5751791504 0.0783964111 
0.1284400635 0.0661325928 0.3640307373 
0.1105133301 0.0906300293 0.0745498291 
0.1808120117 0.5879248535 0.2206830566 
0.5860955078 0.9887348877 0.1730009277 
0.2166943115 0.2150693848 0.4371040283 
0.7906058594 0.8081077148 0.3685716553 
0.2539055420 0.1080015381 0.9722241943 
0.6827006836 0.6806922852 0.4181919678 
0.0805683838 0.9622514160 0.6922765381 
0.9587719971 0.9537107178 0.0041837158 
0.4898124512 0.7346585938 0.9029298340 
0.7107635742 0.4374965576 0.8869850342 
0.3149208252 0.9806506836 0.7477464600 
0.5632791260 0.4739887207 0.9502944580 
0.5563902588 0.5958179688 0.3318776855 
0.9691910889 0.3299799072 0.4742439941 
0.9236265869 0.7952839600 0.0457814697 
0.9683338623 0.3721216064 0.8376227539 
0.9138406250 0.7434566650 0.1680074463 
0.1567313477 0.2835695068 0.3486155762 
0.0304199707 0.8134906738 0.2737751953 
0.4211666504 0.5558054687 0.3716094238 
0.5711132324 0.6420295654 0.9141126465 
0.4235057861 0.7753803223 0.4886598145 
0.3339800781 0.2073880859 0.6127149414 
0.6232610596 0.1553189209 0.0909265137 
0.4451490479 0.9713784668 0.3594109619 
0.4032607666 0.9793387451 0.6574372070 
0.7634202881 0.0609529297 0.1532604736 
0.9841420898 0.9222306396 0.5222536865 
0.8939733154 0.0576147949 0.3361827881 
0.0413088867 0.7802159180 0.0410658936 
0.2482168457 0.1693177002 0.5724643799 
0.0885438477 0.8553130859 0.1556199707 
0.3260385742 0.3973584717 0.8822481934 
0.4466775146 0.0287060547 0.1947383545 
0.7212031006 0.0647295654 0.2221511475 
0.3072394287 0.6108737305 0.2472773926 
0.6259647949 0.8188770020 0.0273375000 
0.0109484131 0.9720340332 0.6727035156 
0.3164207275 0.8528522461 0.3350085449 
0.2545793213 0.3752619873 0.8322201660 
0.2176992676 0.6024812256 0.0520522461 
0.0340507324 0.8116592529 0.5452718994 
0.8079002197 0.5130953369 0.9228978516 
0.8385237305 0.6016276611 0.0414392822 
0.7380887207 0.3495967285 0.3482941162 
0.5234288330 0.3453042969 0.2205553711 
0.0871371338 0.5229623291 0.4753402832 
0.9187347900 0.7278245361 0.2420205322 
0.5153642578 0.2753966553 0.2478934814 
0.1382317139 0.9526650879 0.7479504883 
0.9610958252 0.4450504883 0.9664319824 
0.1390841309 0.9032185059 0.8102441406 
0.6402209473 0.6198382568 0.8297874756 
0.6995810059 0.9693118896 0.3126808594 
0.6175394043 0.2040908691 0.8210900635 
0.2456984619 0.7053379150 0.4451364258 
0.3434453369 0.1368650146 0.8790276855 
0.4864260254 0.8698432373 0.6705715820 
0.1133533203 0.3943194336 0.3814503174 
0.8855859131 0.7851895752 0.4453456787 
0.5798269043 0.3626284668 0.8982313477 
0.2368344727 0.5083436035 0.8314488770 
0.7281918701 0.2345393555 0.1312489746 
0.5187117676 0.5082155518 0.4329595703 
0.7697191162 0.6180770996 0.2860985596 
0.1725058350 0.2487706299 0.4943562012 
0.9544106201 0.0921936035 0.2237378906 
0.6308061523 0.6632343262 0.4497250000 
0.6500246094 0.3812548096 0.5422342041 
0.6680667480 0.7634052734 0.0567218506 
0.5806541504 0.1055769531 0.3494314697 
0.4924140381 0.5384249512 0.8767834961 
0.8026478271 0.2776965332 0.7259479980 
0.2682300537 0.0498500488 0.9334518555 
0.3532074219 0.0177696777 0.6499642090 
0.4658275635 0.9631925049 0.7093543213 
0.0055301270 0.2271621094 0.4639444092 
0.6165009766 0.7404689941 0.5404683838 
0.6604870117 0.8801273193 0.2446083496 
0.2949344727 0.4904894775 0.8466246338 
0.5055797119 0.8484287354 0.4714917236 
0.7689124023 0.4401342285 0.2225082275 
0.7811010010 0.1394601807 0.4405503662 
0.7787287842 0.7844383789 0.2510198730 
0.7179427734 0.7938802490 0.8643249756 
0.6594212402 0.2781520996 0.4931310059 
0.4778972900 0.2385377686 0.1877920166 
0.4068811768 0.1607241455 0.4653930664 
0.5613476563 0.0348207520 0.1350186768 
0.0093322266 0.9775313965 0.1497036621 
0.3546059814 0.1563859863 0.7315802246 
0.9220702148 0.9150692139 0.2560433838 
0.0763858643 0.8426447266 0.2274590576 
0.9817188232 0.7494200439 0.5513855957 
0.4151871338 0.6877949707 0.3355923584 
0.9588991943 0.5565049072 0.2676093994 
0.7319863037 0.7068985596 0.5213280029 
0.4109667725 0.5833569824 0.6860450195 
0.8553134277 0.7760382080 0.2659474365 
0.4741995361 0.5067783936 0.2418259766 
0.3399763184 0.6676718750 0.7115471436 
0.5209717285 0.8048916748 0.5373804443 
0.7950598633 0.6368574219 0.2119488037 
0.9707721924 0.8308760010 0.3950741943 
0.1105785400 0.2962176758 0.5962576172 
0.1046310059 0.4896002686 0.2298917969 
0.6285810303 0.4771700439 0.9240757080 
0.7304051514 0.4095057617 0.3198489258 
0.4041627441 0.3686422852 0.8778237305 
0.4134243408 0.3086582275 0.8369905029 
0.2223083008 0.7377617676 0.0059669678 
0.4504278809 0.5216752686 0.4399118896 
0.3196097412 0.4708232422 0.3514826172 
0.2953524414 0.7055505371 0.6756867187 
0.6256918457 0.3899467529 0.8534747559 
0.5361313965 0.1070071289 0.7806333984 
0.4895379150 0.0142163086 0.5445593262 
0.9182440918 0.4889515625 0.9979822266 
0.2721449463 0.0784376465 0.7871458740 
0.4641656738 0.0530875488 0.0697256348 
0.9160778320 0.0636689697 0.1609069580 
0.5454603271 0.6080410400 0.4542599121 
0.7752485840 0.0445487061 0.3660122559 
0.6085612793 0.6999135010 0.9976344238 
0.5310794434 0.4039819336 0.1978358887 
0.1175884033 0.6600887207 0.7080542236 
0.5788215332 0.5920451904 0.7372873779 
0.7058672363 0.3194855469 0.4635375732 
0.1786119141 0.7073126465 0.4207114014 
0.4936241699 0.7252922363 0.1466227295 
0.5303692139 0.4943121826 0.0043655029 
0.6458402344 0.5831760742 0.9780801270 
0.5339889893 0.7964386475 0.3672233154 
0.2336932129 0.0489750977 0.4404761475 
0.4843997803 0.6301302002 0.4589515137 
0.6930556396 0.2775462402 0.4213339844 
0.3666467773 0.7633697510 0.5264614014 
0.6664291016 0.9762382812 0.4405593750 
0.4271825195 0.8632607666 0.1776731445 
0.1690194092 0.7228998047 0.8304460205 
0.0093861572 0.0669245850 0.9982544922 
0.6549002197 0.2766911133 0.8924375488 
0.9588449951 0.6500774414 0.8411871338 
0.3438739746 0.2328201416 0.3788040039 
0.1945308350 0.6502925537 0.5517607910 
0.9387335693 0.2107311279 0.0195357910 
0.7180770264 0.7674074707 0.5213487793 
0.1443612061 0.5128523193 0.3532048340 
0.2691008301 0.7978638184 0.6454370850 
0.7271958496 0.4701696777 0.9941842041 
0.6271284912 0.3074366943 0.4454403320 
0.6613556641 0.8589912842 0.5560057617 
0.6217416504 0.2069213379 0.3315281006 
0.5454271484 0.4068166260 0.7808048096 
0.7245380615 0.7463096436 0.0317003906 
0.9721847168 0.2927203613 0.2911394043 
0.6803189941 0.9511024170 0.3756452881 
0.9326595703 0.9900641113 0.3082889160 
0.7062929688 0.8792969238 0.3915261230 
0.9867070068 0.7475753418 0.0547133789 
0.8380536865 0.4749049316 0.0239222168 
0.7238407715 0.2865721191 0.3511859131 
0.2604762695 0.7001844727 0.1230218750 
0.0610580811 0.9732023926 0.4939257813 
0.3060140381 0.7906505371 0.4851576660 
0.3124903076 0.7785606934 0.3033293945 
0.3876056885 0.7392079346 0.0132169189 
0.7157147949 0.2285920166 0.6167371826 
0.6818694824 0.9214920654 0.0232796387 
0.3995990723 0.6538128418 0.5344174561 
0.9968340576 0.4290922852 0.8008001953 
0.5423810547 0.9039441406 0.2821383057 
0.6725143555 0.6394337891 0.0767641357 
0.5615248291 0.9675386475 0.2879777100 
0.4346666748 0.7651613770 0.9787771484 
0.8249849365 0.8998838623 0.4811779297 
0.0614228760 0.5334904053 0.7927300537 
0.2722020020 0.5401308105 0.8886520752 
0.0085894287 0.6806355713 0.0776439941 
0.8027346191 0.2964495117 0.8427266846 
0.0457321533 0.8080031250 0.9666938477 
0.3325230469 0.2306843018 0.9130436279 
0.1609791992 0.7170168213 0.5741373535 
0.4871328857 0.6668143311 0.3365756348 
0.4690784424 0.5193704346 0.7358548828 
0.0586998047 0.6550441162 0.7966792725 
0.3417217285 0.5058351074 0.2950493652 
0.0456704346 0.2569348389 0.0128178223 
0.6107927979 0.3261495117 0.8415157715 
0.2574592773 0.4076676025 0.7703360596 
0.1042487793 0.2737078125 0.0387758301 
0.2495034668 0.5779441406 0.2401126465 
0.2605796387 0.6170421387 0.8893670410 
0.8058027100 0.4153975342 0.4060507568 
0.9067368896 0.0890786865 0.0407261963 
0.1536533936 0.1184935303 0.3892132080 
0.5638097900 0.3286936768 0.0982212646 
0.1054879883 0.9140930664 0.2107910400 
0.8561155273 0.6153499756 0.2699919922 
0.2497915039 0.3705902588 0.4888282471 
0.1063161621 0.0179682129 0.0906040771 
0.5438715820 0.5778202637 0.5771961182 
0.1792749756 0.8985418213 0.6421793701 
0.2869495605 0.4156483887 0.3629459229 
0.8246791992 0.4489655029 0.3534130859 
0.3599305664 0.7657237793 0.8801563477 
0.6071381348 0.8481209229 0.6611030029 
0.8517430420 0.8766657715 0.0024910889 
0.4974628906 0.5728330566 0.4190986328 
0.8096750977 0.1035354736 0.0114085205 
0.7725153320 0.3299436523 0.2966729736 
0.3855388672 0.3348532959 0.5982199219 
0.0668692627 0.5883097656 0.8436764404 
0.6230775879 0.0196276367 0.7725232910 
0.5377969971 0.7138764160 0.8514135498 
0.5757041260 0.0937828125 0.2462866455 
0.3233895752 0.8029043213 0.8435569824 
0.4816469482 0.9160794434 0.3890959473 
0.4317545410 0.6370114746 0.8615394531 
0.8971504883 0.8556905273 0.3561753662 
0.0716217529 0.5840272461 0.2907385254 
0.0033790527 0.6203109375 0.2440561035 
0.0203980957 0.3973881592 0.2729383545 
0.1837080566 0.2534873535 0.7414372803 
0.1823962646 0.4247942627 0.9713935303 
0.1898844971 0.4334792236 0.1376990723 
0.7275353516 0.6099577393 0.4884485107 
0.3448662842 0.7061034180 0.5540938721 
0.8427703857 0.6207577148 0.8998479492 
0.0302867432 0.6236343018 0.3425103516 
0.7453576416 0.0537750244 0.7727512207 
0.7756809814 0.6343817871 0.4360169922 
0.9206973877 0.6765652100 0.4643141602 
0.1947231201 0.6329147949 0.8860980225 
0.2731560791 0.3269096436 0.5288042725 
0.0615715576 0.4436536865 0.3899286133 
0.6406598633 0.9340223389 0.3218120117 
0.7883660156 0.5405057373 0.2920279053 
0.4300292725 0.3628838623 0.8080653564 
0.4791750732 0.5717640869 0.5649868164 
0.4083317139 0.2753122070 0.6037808838 
0.7011384277 0.6502821289 0.5411864990 
0.1496235107 0.0374249512 0.2220206055 
0.7508479492 0.2385921143 0.4496031006 
0.9511205078 0.7950447998 0.4475581055 
0.9019750000 0.1553059326 0.3212594238 
0.7939804443 0.7198952881 0.9790250000 
0.2677795898 0.5441250732 0.4957250000 
0.5107161621 0.1628004150 0.6138893311 
0.7012604248 0.3647286865 0.8647981201 
0.5044703369 0.0615428711 0.6961330078 
0.6989728516 0.3508715332 0.1430499512 
0.2409578369 0.9490995605 0.5233604736 
0.2597490234 0.6151595215 0.6102752686 
0.4407782715 0.1860125244 0.8329681885 
0.7893391846 0.6090718994 0.4972169434 
0.4407823242 0.0090729980 0.8054556396 
0.6290882812 0.8311739746 0.8345536621 
0.0769500732 0.9961085205 0.7558008301 
0.1879301270 0.6193325684 0.4968952637 
0.6646296631 0.4324147949 0.2826612793 
0.5938800049 0.2531408936 0.7823651611 
0.8120145996 0.7709564697 0.0912617188 
0.2269060303 0.4251108154 0.3872545898 
0.5689952393 0.1715626465 0.5776701416 
0.1206836914 0.6594857422 0.7786274902 
0.4896422119 0.7097764893 0.2111945801 
0.6054291504 0.9215990479 0.2612611328 
0.5649974365 0.8268107178 0.9183140137 
0.6730389648 0.4540754395 0.4319613037 
