x y z
0.6858808960 0.9990625244 0.9095398315 
0.2208875366 0.2335937622 0.9121271240 
0.4089818848 0.9221573730 0.9075410156 
0.1433508667 0.2579023193 0.2110817261 
0.5951030273 0.1355550781 0.5990374023 
0.3189451294 0.5082272461 0.1355852295 
0.1305252930 0.4454181396 0.1468690918 
0.5408303955 0.3308343506 0.1262898926 
0.5271418213 0.5846394775 0.8123244507 
0.4389050293 0.9131453979 0.0146234009 
0.0195716553 0.8347645630 0.1535933838 
0.4534768799 0.8462270996 0.8813187378 
0.2630428345 0.4240923828 0.6485421997 
0.7427987183 0.6670537842 0.3403519043 
0.6011989380 0.2695979858 0.2979719849 
0.6820034668 0.8990053589 0.2844296265 
0.5466172241 0.7786908447 0.5007570435 
0.3628019287 0.3654357178 0.3747764282 
0.4823819214 0.4932868652 0.0628345825 
0.7459859741 0.0929487427 0.1217721191 
0.5475706787 0.0791705688 0.9109955933 
0.9027767822 0.8271087769 0.1585708252 
0.0207951904 0.8408344116 0.8375079712 
0.7334010254 0.1134801392 0.1465844604 
0.5477559204 0.3511972412 0.5296117920 
0.2329407593 0.3552925659 0.4996399048 
0.2785340576 0.1367592041 0.9785678467 
0.3242902222 0.4627034912 0.1153296509 
0.4376245483 0.5462385864 0.1971023071 
0.1407668213 0.1946647949 0.0605686646 
0.5519234741 0.3553009888 0.5659160522 
0.1392813477 0.3684645386 0.5714980469 
0.5230429077 0.8211898193 0.3683880981 
0.8260918335 0.8131551758 0.2967413330 
0.3950436157 0.6938743164 0.6682862427 
0.9353772949 0.7372716064 0.8829293457 
0.5637882568 0.0154907593 0.1741676147 
0.6023219116 0.6419574219 0.5205153076 
0.5794176514 0.0351869507 0.8693156738 
0.5252239868 0.3404752075 0.5096742187 
0.8895602417 0.1794793579 0.8698995972 
0.1382561035 0.8654228882 0.5059305054 
0.7475050903 0.6184074585 0.1385688965 
0.0138337280 0.8016973389 0.1532045044 
0.3186847168 0.3448997803 0.8901049194 
0.0042008789 0.7592595215 0.2055473511 
0.6123580200 0.1656709717 0.4355581421 
0.9082228271 0.1118831299 0.8491423828 
0.3636396851 0.3357190918 0.4961499634 
0.1651696777 0.3676083862 0.1823120361 
0.1202932739 0.2772364136 0.2940443359 
0.5808947510 0.6449469849 0.7273971069 
0.1829368042 0.8493020630 0.9284191650 
0.0975720215 0.2558392090 0.9336545898 
0.3301345215 0.9653805786 0.8160678345 
0.5443792603 0.2473058594 0.1998589233 
0.8043217163 0.9098701416 0.7414920166 
0.4158062500 0.2785058838 0.8994213013 
0.1222498413 0.1027965576 0.5455160767 
0.6960958618 0.8347766602 0.2777906616 
0.7458750488 0.2932525024 0.0638503540 
0.1484932861 0.2357442627 0.4400340088 
0.5640950439 0.3249105103 0.5549902832 
0.4094355591 0.4320412109 0.3436857544 
0.9714330566 0.2207406250 0.0614537598 
0.9964046387 0.7454643066 0.6935173950 
0.9965130127 0.6937996338 0.2029018311 
0.1272007202 0.6497659790 0.5504840942 
0.3091413086 0.2985843750 0.2632070312 
0.2062760864 0.8194297974 0.7700893433 
0.3329755615 0.7077113403 0.9637350220 
0.3321585327 0.5822896973 0.0838328857 
0.1870018066 0.5582205811 0.7651709473 
0.8893574097 0.3481577881 0.0139538696 
0.1089822021 0.9559236084 0.8069874023 
0.4011851440 0.9696773804 0.0765250244 
0.4215199829 0.5449721680 0.3512185181 
0.6510266479 0.6543374146 0.6603822998 
0.1611024292 0.3553025024 0.2753458740 
0.8169112305 0.6621622925 0.0738504272 
0.9014152832 0.8856328979 0.9352798462 
0.4026400513 0.7679389893 0.0211584961 
0.5297322266 0.6770430054 0.4634723999 
0.4943121948 0.7116490967 0.7921428101 
0.3362466187 0.5716401733 0.0292765259 
0.1954050903 0.0333902710 0.8198367554 
0.5539055786 0.8677667603 0.5023069214 
0.2984492676 0.2186297974 0.0292980103 
0.0343869141 0.5373328491 0.1765413208 
0.0578193970 0.4345907349 0.1365776245 
0.0923334473 0.9826601440 0.2459682373 
0.3367998535 0.2243747070 0.4994054321 
0.8328163452 0.6258117310 0.1112469849 
0.8716100708 0.6174393311 0.8740604492 
0.7236659790 0.1601398560 0.3938699097 
0.4190406250 0.8959625610 0.9279795288 
0.6408444092 0.8991417603 0.4732689331 
0.2813877075 0.3236793091 0.0414173462 
0.8917767334 0.0772026123 0.6557164673 
0.1912849487 0.5657724365 0.8640820923 
0.1125044800 0.2944336426 0.7938204956 
0.6484391602 0.8141971680 0.5649000366 
0.1864946045 0.3408564331 0.1812396118 
0.6249774780 0.5857710571 0.5930727173 
0.0820725830 0.6182316895 0.7004583862 
0.2227629883 0.8904601685 0.7961108398 
0.7938818848 0.8093281616 0.0357382935 
0.9978782349 0.6448941772 0.1596599121 
0.7417110107 0.0204708252 0.7777385010 
0.6384981201 0.9956040894 0.3766213501 
0.5944063721 0.6133916260 0.8820686157 
0.9672392700 0.4886667969 0.7992463013 
0.4000786011 0.6279780396 0.3711484375 
0.1090893066 0.0923833130 0.6401368042 
0.5592356567 0.3086857910 0.0287678345 
0.5105182373 0.9711498291 0.0419806274 
0.2452229614 0.1644379761 0.2844146606 
0.2351767456 0.9204915039 0.8286944702 
0.4591905151 0.8926188477 0.0337591187 
0.9044555542 0.0005868164 0.6926855225 
0.2155519287 0.2254344360 0.6525436646 
0.6617984009 0.5711140869 0.3394937134 
0.0452249390 0.3791761963 0.9258774292 
0.6111365967 0.2551953369 0.1814284546 
0.4284233032 0.9904810303 0.7505558105 
0.2090162720 0.1509886963 0.7369754028 
0.3186615479 0.2624926147 0.3411185425 
0.2989514282 0.4554486572 0.5633931519 
0.0367059570 0.1135622803 0.3782621704 
0.1155073120 0.7752845459 0.7804986816 
0.0518308594 0.8877513428 0.2131721436 
0.6503029541 0.5378069580 0.1544744995 
0.8481552856 0.4507981079 0.0096663208 
0.0784080933 0.8124368774 0.6518301514 
0.2460624512 0.2452012817 0.0556704346 
0.5687522461 0.5082491821 0.2357104858 
0.5087890747 0.9415979736 0.4331699463 
0.7371012573 0.6911021851 0.1175319214 
0.2985520996 0.4954217651 0.2133892334 
0.9164547974 0.0274020874 0.8467726807 
0.7750576782 0.1329893677 0.2839020142 
0.7252566772 0.9557927124 0.0934206299 
0.4718885620 0.8383134155 0.4288595093 
0.5007884155 0.1048610352 0.7770752197 
0.0270827759 0.0998880737 0.1990103394 
0.2458574463 0.1772250977 0.5176478516 
0.5774923828 0.6583583252 0.4999840698 
0.9030320801 0.1652233765 0.0672292480 
0.8913112793 0.6032948364 0.7964108521 
0.1470373901 0.7725143555 0.7123195557 
0.7874301392 0.6213614502 0.7810944214 
0.5337138550 0.5550404175 0.3930358643 
0.5231199951 0.2117411743 0.3481777466 
0.0060933472 0.6474019165 0.7742702148 
0.3992561768 0.0986297485 0.9778937500 
0.9518813110 0.2425981201 0.0510706543 
0.6676680420 0.3731300171 0.9811277222 
0.5531267090 0.6243540649 0.7712009644 
0.4498332397 0.5309596069 0.2904939697 
0.9105521973 0.7980987793 0.0913930786 
0.2000640869 0.1058506226 0.0859163208 
0.6937465210 0.7713962646 0.8581190063 
0.0289211182 0.5789263428 0.2106279663 
0.1384827515 0.5712635254 0.2758282471 
0.8066796021 0.6613352905 0.1646725342 
0.7182139038 0.6488942017 0.1698506226 
0.0401051392 0.5782138672 0.7820755005 
0.6262041504 0.7143085571 0.0610051147 
0.0868632935 0.2663142456 0.8087089355 
0.5351889893 0.2059429443 0.5671434937 
0.0939256592 0.3170750488 0.9448438110 
0.3501239502 0.0814744873 0.1097252075 
0.3050265747 0.5943257935 0.9524381592 
0.2562851196 0.1539978027 0.5611553833 
0.3986016846 0.4876035767 0.2898922241 
0.7941469116 0.8820641968 0.7329462402 
0.9042688232 0.7073453125 0.6707989868 
0.1551571533 0.4633008301 0.5180513916 
0.8460288330 0.2722004272 0.1995549072 
0.2295393311 0.3244700317 0.4116847656 
0.1884354492 0.5234996338 0.0183519653 
0.1360315552 0.0665813354 0.3762957520 
0.7140752686 0.0689077148 0.7980562744 
0.7112230591 0.4451629517 0.6261781738 
0.9737752930 0.0503278931 0.1121553833 
0.2378950317 0.9388383545 0.9393463745 
0.8129004150 0.2927611938 0.2124129883 
0.1227542603 0.2306887939 0.3110206421 
0.1766494507 0.6365583618 0.5411590576 
0.4936706665 0.4013495972 0.0348728760 
0.9590750366 0.8588771118 0.0720620850 
0.5453384155 0.0268009644 0.8589159302 
0.4526058472 0.2473139771 0.0412395874 
0.0432603516 0.5470933960 0.1200640137 
0.0258508667 0.2293144531 0.2247199951 
0.0543894287 0.8352424072 0.4162457397 
0.3764583374 0.7276628906 0.0854736816 
0.7042484009 0.2382159790 0.8216346191 
0.9253303467 0.5651346191 0.8141135254 
0.0023922363 0.8054769287 0.2719457764 
0.5098491455 0.3081520752 0.8872016968 
0.5533740845 0.8160634033 0.3581364258 
0.6794447754 0.2812065186 0.2973511841 
0.9239441162 0.3501352905 0.0181518555 
0.9830970581 0.2552423706 0.9125556885 
0.6968366211 0.4280027466 0.2947335815 
0.4045353027 0.3367473755 0.1288050415 
0.7646026489 0.2050078369 0.4007894653 
0.4711136475 0.7456574829 0.3785223145 
0.1556643799 0.3845146240 0.6453359985 
0.3968267334 0.2965898804 0.4683947388 
0.5626058472 0.8380806396 0.0738960449 
0.4457354370 0.6838162598 0.4907635254 
0.6517069580 0.0993573853 0.3929145508 
0.8442671509 0.0062582153 0.0810361206 
0.7312444946 0.3692695312 0.2841267456 
0.9814235596 0.8527309082 0.8472410645 
0.5044765381 0.2508743042 0.3212144287 
0.1544148315 0.9829450317 0.1825613403 
0.3176326172 0.2308899170 0.2584766357 
0.5446783203 0.1386535645 0.8630115356 
0.7155912231 0.2356060913 0.3093302124 
0.6978318359 0.8679650879 0.1488399902 
0.0532270630 0.9795622192 0.8975005615 
0.4771603638 0.8713021362 0.6616074341 
0.9329402344 0.9413563477 0.7698628540 
0.4400846191 0.3945957153 0.6162334595 
0.1359287720 0.1549119263 0.5675688354 
0.0637896118 0.9142339233 0.1615262817 
0.1468118042 0.6741458740 0.8577792114 
0.3416107056 0.2924184570 0.5311431763 
0.2261142212 0.3897990234 0.8514290039 
0.1016885132 0.2520265869 0.3042751465 
0.7498383667 0.5526309082 0.0559525024 
0.2913213135 0.2433058105 0.8672839722 
0.4967210327 0.3568050293 0.6851014282 
0.4565609009 0.5023578979 0.9183356079 
0.3497082764 0.0728073975 0.2774795166 
0.1432954834 0.8512447021 0.4682537231 
0.3791594482 0.1604417480 0.6284727295 
0.8857074585 0.1871375244 0.1234178467 
0.0428889160 0.0098024902 0.8297276978 
0.5983782593 0.3206588867 0.2700675659 
0.1688449585 0.2225150879 0.3836744629 
0.3343741699 0.2526407349 0.1740160156 
0.6841727783 0.8046762207 0.9929634766 
0.0261764282 0.8547689575 0.3312999878 
0.6526191772 0.6154526978 0.7081862671 
0.0234883301 0.1376787964 0.0021024658 
0.0641956421 0.6032332886 0.9512731567 
0.3955108032 0.8515445435 0.0334989502 
0.1305778564 0.2107945435 0.3879152344 
0.2745872437 0.2299095459 0.1014561035 
0.4404381348 0.3465935425 0.5792588379 
0.3495171509 0.5163297363 0.1387380371 
0.6216465210 0.4956891235 0.9585237305 
0.3952383179 0.3832375122 0.2210430298 
0.1816743164 0.0083755127 0.1411640259 
0.0808923340 0.7067005249 0.7099326294 
0.3016038940 0.2503608521 0.6786685791 
0.4022705200 0.2415691162 0.6991092285 
0.7184877808 0.5639104980 0.1005665405 
0.5578582520 0.3611778564 0.6997465942 
0.0286652832 0.5278805786 0.9477265869 
0.6306818970 0.1067452148 0.6543034058 
0.7091584473 0.5485391846 0.1336326294 
0.2887309814 0.3813493896 0.1110118530 
0.1020841187 0.8608014893 0.1906306763 
0.8945218140 0.7615702515 0.6970686279 
0.0919213745 0.0999941284 0.3536079712 
0.8052476807 0.1760945801 0.3604052368 
0.8306746826 0.9182786743 0.0472997925 
0.0879410400 0.0294643188 0.4156978760 
0.2545217163 0.7910136475 0.7807719360 
0.2277302490 0.8342594971 0.9876257568 
0.0767587769 0.9207337402 0.4549454468 
0.8567789185 0.8571620850 0.7780973145 
0.4125334595 0.5515401978 0.9828824341 
0.5144631470 0.1566464966 0.8560011108 
0.7744705444 0.9534703735 0.1720726807 
0.8112429565 0.0886229858 0.6205820923 
0.1191148438 0.9165933350 0.7099501221 
0.4991623291 0.4178493286 0.8069370483 
0.6320525757 0.7321796143 0.9691954224 
0.2701662720 0.8492850098 0.0271569580 
0.1134894897 0.0331411621 0.6477764648 
0.3264725342 0.9218846924 0.9474858032 
0.1183132690 0.6229555420 0.8625326782 
0.5811371216 0.9118538330 0.4944052490 
0.4905342773 0.7962725464 0.3671183716 
0.8782395142 0.5435258789 0.7299845093 
0.2921525391 0.7751461914 0.1080029175 
0.5884440430 0.9053604004 0.2925040527 
0.5812301147 0.9870357300 0.3536625732 
0.8775232788 0.8223677856 0.9664151855 
0.5079398438 0.5888382446 0.4117158081 
0.7252579590 0.0289575195 0.8490986084 
0.2090750244 0.9013512695 0.9368339233 
0.1189538330 0.1476915894 0.7186485229 
0.1865261230 0.6180105713 0.2845125244 
0.3765291016 0.5403001831 0.1806641968 
0.3569790161 0.3416666260 0.4276285522 
0.3407077271 0.5765713135 0.7213627075 
0.2425453979 0.4491598877 0.1392583740 
0.9722064087 0.1588117920 0.8454470703 
0.5429420776 0.7468730713 0.5596949951 
0.3182202271 0.0836064941 0.9792780640 
0.3817256104 0.3729060181 0.8003232666 
0.3807673950 0.6450714844 0.2924850830 
0.7051766357 0.1576594604 0.1526841187 
0.8324566528 0.6346592529 0.7204078857 
0.6423021240 0.9280354248 0.9746035400 
0.0447163086 0.1755057617 0.9317004883 
0.6165092529 0.7374076782 0.0406811035 
0.0202669067 0.6725161499 0.3460380493 
0.6744651001 0.6916204590 0.2495016968 
0.0479530151 0.7508990723 0.6326842163 
0.1801777100 0.5179838013 0.6997238281 
0.1865738525 0.1040478149 0.1454152954 
0.6914612427 0.3664248291 0.4060691406 
0.8951919922 0.2157507690 0.9883859497 
0.4944528931 0.7393710571 0.8337032471 
0.2546086426 0.5023328003 0.3519571655 
0.2838695801 0.4587497437 0.0009676880 
0.9268183472 0.4338545654 0.8131214722 
0.0520388306 0.6715700562 0.2891768066 
0.4091787964 0.2557960327 0.4573419312 
0.4247544922 0.2839998535 0.3738431763 
0.1678883057 0.0546262207 0.8990878418 
0.2290004028 0.2774594360 0.6255403564 
0.5649288818 0.5113054810 0.2721953735 
0.7521763672 0.6710701172 0.5752870728 
0.2193541870 0.9767439697 0.7957657959 
0.1420005005 0.6350673950 0.7106699463 
0.0685539795 0.8712005249 0.6501145752 
0.1261610229 0.9025056030 0.6487287109 
0.4951602051 0.0055929932 0.7665900757 
0.3743635986 0.4498806152 0.5265112793 
0.2120595703 0.8153848999 0.8445508057 
0.4433661499 0.5242892456 0.8932556274 
0.1644963135 0.5656741943 0.1023983887 
0.0249562744 0.7494058350 0.2537217896 
0.6215526123 0.2196749023 0.5638063110 
0.8877168945 0.7787948120 0.8938372437 
0.8425490601 0.2187601196 0.2708294800 
0.3127272827 0.2623016357 0.5451758057 
0.4311125244 0.1437491821 0.9931344727 
0.1370588623 0.5415933594 0.9704891846 
0.8192205688 0.6019954468 0.2225087036 
0.2270173584 0.2633516968 0.1187829102 
0.7150342896 0.9872173828 0.2326541992 
0.5579721924 0.4899814819 0.7915871460 
0.8914259155 0.5089098877 0.8443454956 
0.1586433228 0.9167785034 0.0722111572 
0.4982052734 0.1445172119 0.0314411377 
0.9827718506 0.0898708862 0.3720130615 
0.2834340332 0.7314772827 0.1428991821 
0.3963445313 0.6445235352 0.8305175659 
0.7253868164 0.4806887817 0.2020922852 
0.4889771606 0.6168584839 0.7102510376 
0.6866330444 0.0171325684 0.4103533081 
0.4275466919 0.6650746094 0.8784988525 
0.6829311035 0.7965864380 0.0336178955 
0.8080095581 0.5024297607 0.9201391968 
0.0301523071 0.6944594604 0.0782393555 
0.0248528931 0.2894114258 0.3163827148 
0.5059834839 0.3809962158 0.8294609985 
0.4361142822 0.8571244507 0.0662356079 
0.9838511719 0.1300758179 0.8994414673 
0.7354859497 0.9691621582 0.9702932007 
0.6055626709 0.0694331421 0.8181838623 
0.7827340332 0.9647632446 0.7497820068 
0.1190013184 0.3041410889 0.2218372803 
0.4071200684 0.5575166870 0.7805585815 
0.2581670654 0.0255809082 0.8645880005 
0.8204836426 0.2531216309 0.0589290771 
0.8141278809 0.0251849854 0.2334962036 
0.4498098022 0.7179512451 0.3621403198 
0.3408414551 0.2086526489 0.1303016846 
0.9085052124 0.6399447632 0.9603318237 
0.4691672485 0.6835274902 0.8408525757 
0.2239988403 0.0898363770 0.6318700684 
0.6871822388 0.9494503662 0.9953991455 
0.0060726318 0.0680662354 0.1241569214 
0.4640969360 0.8939876099 0.8418960327 
0.4457988525 0.4335648193 0.1448206787 
0.0558162354 0.4417513794 0.1729702637 
0.5738548096 0.3301094116 0.5195490601 
0.7354326904 0.6648671021 0.7125526978 
0.8053038818 0.3021452515 0.0946333618 
0.2811539063 0.4599890015 0.5916416748 
0.5701680054 0.5810639282 0.9884672485 
0.6107617798 0.3872466187 0.1291690552 
0.2646047729 0.0621495972 0.9232084717 
0.2221438232 0.5737823975 0.9968967041 
0.5346925049 0.0413787231 0.8298058228 
0.2446438721 0.8646715332 0.7990077271 
0.4443500610 0.8539039307 0.4121830200 
0.6171352051 0.9268496826 0.3663583984 
0.8392656860 0.5654461548 0.0204288696 
0.5184014526 0.0756304199 0.8320346802 
0.2968689697 0.8025991333 0.7009140747 
0.4848198975 0.9232941284 0.5834819702 
0.0580269287 0.8411666016 0.5017396851 
0.6961200806 0.8739816284 0.7155576294 
0.5024647949 0.5607454468 0.5186511597 
0.5105135986 0.7664220947 0.5339406250 
0.9136376221 0.8002146973 0.8983247437 
0.9639317017 0.1470675537 0.8143161865 
0.4023067505 0.2137088867 0.1269447144 
0.9745965454 0.2150903198 0.8424573853 
0.4105305176 0.2016808716 0.7187960815 
0.0708276245 0.6593768555 0.6146229004 
0.4276438232 0.5851760864 0.8878385742 
0.5998623535 0.9114027832 0.3205576050 
0.4830237427 0.3418645874 0.1462918091 
0.0762762451 0.9696872803 0.5318510864 
0.9340431763 0.0171667114 0.6956796875 
0.4880000244 0.3743475952 0.0916329102 
0.9081095703 0.5739785400 0.8992829102 
0.3312397583 0.4552804077 0.9769558472 
0.5936228149 0.0274936157 0.9564349243 
0.0478866821 0.5073964600 0.2632660400 
0.1923493774 0.2272574585 0.3093585449 
0.6485239624 0.2443828369 0.4452856201 
0.3166810181 0.0339581665 0.8850124878 
0.8530610718 0.2156797729 0.3755379761 
0.2721862183 0.2944756348 0.3683811768 
0.1475959595 0.6903900635 0.2297066284 
0.1154226685 0.2753073120 0.4783876709 
0.4370253174 0.3011470825 0.1670966675 
0.9620831665 0.2436357666 0.3378480347 
0.1824863037 0.7946988647 0.9038087646 
0.8689654297 0.5156541016 0.8941229736 
0.1507637695 0.3945054565 0.8832350098 
0.3156479248 0.4335153564 0.7594243774 
0.9476307495 0.7197232910 0.2274703125 
0.3166006348 0.9603458252 0.9933861938 
0.0629945068 0.0540872559 0.4162562500 
0.7247696411 0.8389885864 0.8021926147 
0.1246299927 0.6634479248 0.4018994629 
0.0394180664 0.3165850098 0.9609334351 
0.7239379761 0.8419688843 0.2540035400 
0.3140506470 0.8635155762 0.7176920410 
0.8903234497 0.4885062500 0.8709443481 
0.5058356445 0.0151724731 0.2527522705 
0.1504710937 0.1836060303 0.1646392700 
0.6614239746 0.0239670166 0.0929000000 
0.6005302246 0.4196883789 0.2568456177 
0.0705263184 0.9721015381 0.1501209229 
0.0423652588 0.8881610352 0.4954852295 
0.0596496460 0.2824951782 0.8758170410 
0.1119952515 0.9981328613 0.9182168457 
0.4795703857 0.9051949097 0.9686400024 
0.5046418213 0.7536492676 0.2388047485 
0.1703464600 0.3675709473 0.8901419678 
0.3691303345 0.4021659058 0.4185784668 
0.4882304688 0.7630999146 0.4317734619 
0.0945455078 0.1463330566 0.9547559204 
0.1180596069 0.9864057373 0.7239746094 
0.0601345337 0.9268069946 0.3650875000 
0.0289076172 0.6235860840 0.8699805298 
0.6317144775 0.7713636475 0.2722644043 
0.1382180420 0.9395020264 0.8036630981 
0.2807883789 0.5937024292 0.6108002319 
0.3428935913 0.2291210083 0.1017659546 
0.0060347656 0.3733402954 0.7454021606 
0.3471951050 0.0875289307 0.8120203735 
0.9477820557 0.7873773926 0.7589795288 
0.9334807617 0.4349456787 0.0181182617 
0.8426950928 0.9244442139 0.3154362793 
0.4835861816 0.8623569092 0.5809228027 
0.9004525391 0.0675514648 0.9062653931 
0.3872264771 0.4418326416 0.9596053223 
0.0556163818 0.5786783447 0.1250636353 
0.5426625610 0.7607360229 0.8701020020 
0.8385224854 0.5696617310 0.7621415161 
0.3071584229 0.2230119995 0.0992067139 
0.1923422119 0.8553638550 0.0470682739 
0.9348938843 0.2223621826 0.2040321045 
0.5793923950 0.0413866821 0.1562212891 
0.9781817505 0.2587274048 0.0602878174 
0.9563031006 0.4277905273 0.7989281860 
0.4863151489 0.0612446899 0.2302271851 
0.5479167114 0.5314021362 0.8575351440 
0.8091203491 0.7051295166 0.3223872803 
0.1798943359 0.5376221924 0.2242430176 
0.4794103882 0.6453686768 0.9382161011 
0.2469543823 0.4694943359 0.3685252319 
0.4738918091 0.5180055542 0.2279159180 
0.1233596558 0.4005733032 0.2569604614 
0.6006357788 0.7898489258 0.0926010010 
0.9508393677 0.3687785645 0.2598593384 
0.9630377197 0.8349802856 0.1689098022 
0.1833584473 0.7618980713 0.6548052856 
0.0100761963 0.1680545776 0.7547507568 
0.4424943848 0.3729989868 0.4698326660 
0.5216632935 0.2043591919 0.1279730591 
0.0240416870 0.8861208862 0.0048937378 
0.7601094482 0.1682884033 0.6732349487 
0.3205355835 0.3994724731 0.3481430786 
0.5069542114 0.8054530884 0.4735152832 
0.5680347900 0.7733925903 0.4321474731 
0.3588460815 0.4120960815 0.0906194458 
0.3410307983 0.3380225098 0.5968952393 
0.7087021484 0.6024255859 0.7199336548 
0.4856095337 0.3182596436 0.7161490479 
0.3428211304 0.4565086182 0.5121056030 
0.3476669556 0.1446696045 0.7478296265 
0.8079069458 0.7772700806 0.0549947510 
0.8768340820 0.1007071533 0.0092800537 
0.5736971069 0.5748202148 0.6383807861 
0.3394472900 0.9032537476 0.5382012695 
0.5556478027 0.3154441528 0.3335104370 
0.9119705688 0.8536285034 0.9304801514 
0.6100328247 0.9610993652 0.2481872559 
0.8203797363 0.5434194214 0.4081410767 
0.3982645874 0.3329697021 0.8603691772 
0.7725505615 0.9156297974 0.7795972656 
0.7747533203 0.5837174805 0.8448355225 
0.5184304199 0.7188754761 0.8216777954 
0.0732581665 0.2117381958 0.3681121216 
0.0998369385 0.2699978516 0.7378842041 
0.6014954834 0.5264696411 0.1174104492 
0.5156504761 0.1118771729 0.4444683472 
0.2443541382 0.6464074097 0.9703808350 
0.8206411865 0.0450283691 0.2967914185 
0.8494266479 0.8239351929 0.0743093384 
0.0275542969 0.6631402588 0.8482771118 
0.0021070068 0.1857413086 0.0132792847 
0.2973459473 0.7768080322 0.9856483276 
0.3857572876 0.8699522705 0.7944905273 
0.2873744751 0.1324909058 0.0440661377 
0.0103317261 0.9763239624 0.6765434326 
0.4789559204 0.4149470947 0.0710738525 
0.4515356689 0.7517165283 0.8695343628 
0.7460348389 0.5459914673 0.1523663330 
0.8942248657 0.8932324097 0.0369688599 
0.4333485352 0.3809485352 0.0923193359 
0.4678566406 0.1335695190 0.1495162598 
0.6695885864 0.9656988281 0.1175782837 
0.8238131714 0.4703833130 0.3721219849 
0.7103824585 0.4132074463 0.5085129517 
0.1124354980 0.6886765991 0.1256340698 
0.3311626221 0.5158720581 0.6254834473 
0.0367982300 0.8616873413 0.5129229736 
0.8140502686 0.4132677612 0.2241146240 
0.8168059448 0.7019935303 0.2287485962 
0.3442750610 0.2804910400 0.3327663696 
0.6883197388 0.1650932251 0.4578173462 
0.0774022217 0.8411121216 0.0783565063 
0.2556084106 0.0602853760 0.1504413086 
0.8942111084 0.0173604248 0.0582889648 
0.1354848267 0.0495704834 0.8846829590 
0.0985908447 0.1972002441 0.5066184448 
0.6610980225 0.0241016968 0.6518823608 
0.0619193359 0.2019889526 0.7476888306 
0.1106210571 0.3725636963 0.2014672852 
0.1882962891 0.0403230591 0.1524177856 
0.5759020630 0.7633230347 0.0297664917 
0.2059089111 0.4663635498 0.7285406860 
0.1153518311 0.1743176392 0.1632272217 
0.6795551025 0.7734442993 0.6785887573 
0.5713990479 0.3150464111 0.9058034546 
0.4764376099 0.6023706543 0.0570848999 
0.5918947998 0.5888147705 0.7041990845 
0.2364887329 0.4087487183 0.4430131104 
0.6235542847 0.5193968872 0.4258068726 
0.5318924927 0.4630846558 0.3759351685 
0.2353994141 0.3916727539 0.2758877197 
0.9427413208 0.5199164429 0.6857912720 
0.7586873657 0.4405004761 0.2218184082 
0.9325084106 0.6570669312 0.0211419556 
0.2604474121 0.1361594482 0.3866405762 
0.5966687012 0.5075350586 0.3153689331 
0.7046690063 0.9597010132 0.4089164795 
0.9768020264 0.4552960571 0.7244369141 
0.4796284058 0.1664908936 0.7416423218 
0.8364154419 0.2380759033 0.2992214111 
0.6302126831 0.6628967285 0.4004859375 
0.3806386230 0.2427455933 0.0093961304 
0.0885322998 0.3319259644 0.0323619019 
0.2781997559 0.3570688965 0.4179321411 
0.6397638306 0.0053962646 0.1476321777 
0.6170242432 0.0902635132 0.6281530640 
0.9966162598 0.9834382935 0.3455741333 
0.2884664917 0.3804987549 0.4451796509 
0.3075518433 0.0660352173 0.3581414917 
0.9695593384 0.7655795166 0.0490251709 
0.5228461304 0.7316240234 0.1169609375 
0.4103255127 0.8190606567 0.9308679077 
0.4657017822 0.2017358398 0.1377370972 
0.0738432617 0.8428432983 0.9979840210 
0.2503698853 0.0629189087 0.4450183594 
0.4388139038 0.4956392090 0.2937062622 
0.5131112183 0.7983077881 0.2813742310 
0.5230261597 0.2197485107 0.1963842773 
0.1675152710 0.7350845703 0.9093477661 
0.1886719971 0.2201012939 0.2337294678 
0.0792065674 0.0566174805 0.4752023315 
0.8429925537 0.3698656982 0.0436488281 
0.5690100098 0.1053581543 0.3134653320 
0.6253378662 0.1843925049 0.3211125244 
0.0657952759 0.2537367065 0.6857207275 
0.7235327148 0.3635391357 0.1842103516 
0.7187375000 0.8568934937 0.3544246460 
0.0674968384 0.7641944092 0.3875086182 
0.5035861816 0.8769614014 0.5216755249 
0.1951250488 0.8427638550 0.9844693237 
0.7797949219 0.6238893799 0.1270884155 
0.4688184937 0.3952729492 0.4790256470 
0.2924486816 0.2109515747 0.9470647949 
0.1470338745 0.6287064819 0.2323552246 
0.2146900269 0.8486207886 0.8951735107 
0.8946543213 0.1174892212 0.2046839722 
0.1892361084 0.8018000244 0.9969626709 
0.4525900635 0.2682178223 0.1737700684 
0.1380584473 0.7864368530 0.1069621704 
0.1393922852 0.7834294189 0.9413328125 
0.6671329834 0.3763490845 0.5569632568 
0.0837325073 0.3782377075 0.1190316284 
0.1366358398 0.3031223511 0.7603062134 
0.7396563721 0.0124170776 0.9134691040 
0.2408746216 0.7520289307 0.8363453613 
0.0666480713 0.1284490234 0.9346709595 
0.5667709595 0.3422907593 0.0679836304 
0.4378295898 0.9509451416 0.6186548950 
0.2009068970 0.3709694580 0.1725216675 
0.6475456665 0.6361509644 0.1288306885 
0.3100307495 0.4026368042 0.6337997070 
0.6596560303 0.9723051758 0.3651781006 
0.9480044678 0.8646840454 0.8192543335 
0.7448412476 0.2130763428 0.2989877808 
0.6103848145 0.3500971558 0.7355705933 
0.4227926392 0.4782253662 0.4988171753 
0.4840709961 0.7585177490 0.5101673218 
